"Sample","Quant","Temps","Temperature","CO","CO2"
"BDCV02",2.98,0,202,0,24
"BDCV02",2.98,1,202,0,10
"BDCV02",2.98,2,202,0,5
"BDCV02",2.98,3,202,0,5
"BDCV02",2.98,4,202,0,10
"BDCV02",2.98,5,202,0,15
"BDCV02",2.98,6,202,0,10
"BDCV02",2.98,7,202,3,10
"BDCV02",2.98,8,202,0,5
"BDCV02",2.98,9,202,0,5
"BDCV02",2.98,10,202,3,15
"BDCV02",2.98,11,202,3,20
"BDCV02",2.98,12,202,3,20
"BDCV02",2.98,13,202,3,20
"BDCV02",2.98,14,202,0,20
"BDCV02",2.98,15,202,0,10
"BDCV02",2.98,16,202,0,10
"BDCV02",2.98,17,202,3,20
"BDCV02",2.98,18,202,6,20
"BDCV02",2.98,19,202,3,15
"BDCV02",2.98,20,202,0,15
"BDCV02",2.98,21,202,0,20
"BDCV02",2.98,22,202,0,20
"BDCV02",2.98,23,202,3,24
"BDCV02",2.98,24,202,3,24
"BDCV02",2.98,25,203,6,15
"BDCV02",2.98,26,202,6,20
"BDCV02",2.98,27,202,3,20
"BDCV02",2.98,28,202,0,15
"BDCV02",2.98,29,202,3,20
"BDCV02",2.98,30,202,3,29
"BDCV02",2.98,31,202,3,24
"BDCV02",2.98,32,202,0,24
"BDCV02",2.98,33,202,0,20
"BDCV02",2.98,34,202,3,20
"BDCV02",2.98,35,202,0,20
"BDCV02",2.98,36,202,0,10
"BDCV02",2.98,37,202,3,15
"BDCV02",2.98,38,202,0,24
"BDCV02",2.98,39,202,3,20
"BDCV02",2.98,40,202,0,10
"BDCV02",2.98,41,202,0,20
"BDCV02",2.98,42,202,3,24
"BDCV02",2.98,43,202,3,20
"BDCV02",2.98,44,203,3,15
"BDCV02",2.98,45,202,0,20
"BDCV02",2.98,46,202,0,24
"BDCV02",2.98,47,202,3,20
"BDCV02",2.98,48,202,0,15
"BDCV02",2.98,49,202,0,20
"BDCV02",2.98,50,202,6,24
"BDCV02",2.98,51,202,6,15
"BDCV02",2.98,52,202,6,20
"BDCV02",2.98,53,202,3,20
"BDCV02",2.98,54,202,0,20
"BDCV02",2.98,55,202,0,24
"BDCV02",2.98,56,202,0,24
"BDCV02",2.98,57,202,3,24
"BDCV02",2.98,58,203,3,29
"BDCV02",2.98,59,202,3,29
"BDCV02",2.98,60,202,3,29
"BDCV02",2.98,61,202,6,39
"BDCV02",2.98,62,202,6,24
"BDCV02",2.98,63,203,3,24
"BDCV02",2.98,64,203,3,24
"BDCV02",2.98,65,204,0,24
"BDCV02",2.98,66,204,3,29
"BDCV02",2.98,67,204,3,24
"BDCV02",2.98,68,204,0,24
"BDCV02",2.98,69,204,3,29
"BDCV02",2.98,70,204,0,24
"BDCV02",2.98,71,204,3,20
"BDCV02",2.98,72,204,3,29
"BDCV02",2.98,73,205,0,34
"BDCV02",2.98,74,205,0,34
"BDCV02",2.98,75,205,0,29
"BDCV02",2.98,76,205,0,24
"BDCV02",2.98,77,205,0,29
"BDCV02",2.98,78,206,0,34
"BDCV02",2.98,79,206,3,39
"BDCV02",2.98,80,206,3,29
"BDCV02",2.98,81,206,0,24
"BDCV02",2.98,82,206,0,24
"BDCV02",2.98,83,206,3,24
"BDCV02",2.98,84,207,0,24
"BDCV02",2.98,85,207,3,29
"BDCV02",2.98,86,207,3,29
"BDCV02",2.98,87,207,3,24
"BDCV02",2.98,88,207,6,24
"BDCV02",2.98,89,207,6,24
"BDCV02",2.98,90,207,3,29
"BDCV02",2.98,91,208,3,29
"BDCV02",2.98,92,208,3,34
"BDCV02",2.98,93,208,3,34
"BDCV02",2.98,94,208,6,34
"BDCV02",2.98,95,208,6,34
"BDCV02",2.98,96,208,3,34
"BDCV02",2.98,97,209,3,34
"BDCV02",2.98,98,209,0,24
"BDCV02",2.98,99,209,3,29
"BDCV02",2.98,100,209,6,34
"BDCV02",2.98,101,209,0,34
"BDCV02",2.98,102,210,0,39
"BDCV02",2.98,103,210,3,34
"BDCV02",2.98,104,210,3,39
"BDCV02",2.98,105,210,0,44
"BDCV02",2.98,106,210,3,29
"BDCV02",2.98,107,210,3,29
"BDCV02",2.98,108,210,6,34
"BDCV02",2.98,109,211,3,29
"BDCV02",2.98,110,211,3,34
"BDCV02",2.98,111,211,3,39
"BDCV02",2.98,112,211,6,39
"BDCV02",2.98,113,211,10,34
"BDCV02",2.98,114,205,3,34
"BDCV02",2.98,115,205,3,34
"BDCV02",2.98,116,205,0,29
"BDCV02",2.98,117,206,0,29
"BDCV02",2.98,118,206,3,39
"BDCV02",2.98,119,206,3,34
"BDCV02",2.98,120,206,6,29
"BDCV02",2.98,121,207,3,29
"BDCV02",2.98,122,207,3,44
"BDCV02",2.98,123,207,0,49
"BDCV02",2.98,124,207,0,44
"BDCV02",2.98,125,208,0,44
"BDCV02",2.98,126,209,0,44
"BDCV02",2.98,127,209,3,44
"BDCV02",2.98,128,209,6,49
"BDCV02",2.98,129,210,3,44
"BDCV02",2.98,130,210,0,39
"BDCV02",2.98,131,211,3,44
"BDCV02",2.98,132,211,6,44
"BDCV02",2.98,133,211,3,49
"BDCV02",2.98,134,212,3,49
"BDCV02",2.98,135,212,10,44
"BDCV02",2.98,136,213,6,44
"BDCV02",2.98,137,213,0,39
"BDCV02",2.98,138,213,3,39
"BDCV02",2.98,139,214,6,44
"BDCV02",2.98,140,214,0,39
"BDCV02",2.98,141,215,0,44
"BDCV02",2.98,142,215,6,44
"BDCV02",2.98,143,215,10,39
"BDCV02",2.98,144,216,10,54
"BDCV02",2.98,145,216,6,54
"BDCV02",2.98,146,216,3,44
"BDCV02",2.98,147,217,0,49
"BDCV02",2.98,148,217,3,54
"BDCV02",2.98,149,217,6,49
"BDCV02",2.98,150,218,0,49
"BDCV02",2.98,151,218,0,44
"BDCV02",2.98,152,218,6,34
"BDCV02",2.98,153,219,3,44
"BDCV02",2.98,154,219,3,49
"BDCV02",2.98,155,219,0,49
"BDCV02",2.98,156,219,0,54
"BDCV02",2.98,157,220,3,54
"BDCV02",2.98,158,220,3,54
"BDCV02",2.98,159,220,0,54
"BDCV02",2.98,160,220,0,59
"BDCV02",2.98,161,220,3,59
"BDCV02",2.98,162,220,3,54
"BDCV02",2.98,163,221,6,44
"BDCV02",2.98,164,221,10,49
"BDCV02",2.98,165,221,6,54
"BDCV02",2.98,166,221,16,54
"BDCV02",2.98,167,221,13,54
"BDCV02",2.98,168,222,3,54
"BDCV02",2.98,169,222,3,54
"BDCV02",2.98,170,222,3,54
"BDCV02",2.98,171,222,0,44
"BDCV02",2.98,172,222,0,44
"BDCV02",2.98,173,223,3,49
"BDCV02",2.98,174,223,3,54
"BDCV02",2.98,175,223,0,49
"BDCV02",2.98,176,223,0,49
"BDCV02",2.98,177,223,3,49
"BDCV02",2.98,178,223,3,54
"BDCV02",2.98,179,223,0,49
"BDCV02",2.98,180,224,0,49
"BDCV02",2.98,181,224,6,49
"BDCV02",2.98,182,224,6,49
"BDCV02",2.98,183,224,3,54
"BDCV02",2.98,184,224,3,49
"BDCV02",2.98,185,224,10,49
"BDCV02",2.98,186,224,3,54
"BDCV02",2.98,187,224,0,54
"BDCV02",2.98,188,225,3,59
"BDCV02",2.98,189,225,6,49
"BDCV02",2.98,190,225,6,54
"BDCV02",2.98,191,225,6,54
"BDCV02",2.98,192,225,6,54
"BDCV02",2.98,193,225,0,54
"BDCV02",2.98,194,225,3,49
"BDCV02",2.98,195,226,3,49
"BDCV02",2.98,196,226,3,44
"BDCV02",2.98,197,226,0,49
"BDCV02",2.98,198,226,3,54
"BDCV02",2.98,199,226,3,59
"BDCV02",2.98,200,226,6,59
"BDCV02",2.98,201,226,6,54
"BDCV02",2.98,202,226,3,49
"BDCV02",2.98,203,226,3,54
"BDCV02",2.98,204,227,3,54
"BDCV02",2.98,205,227,0,49
"BDCV02",2.98,206,227,0,44
"BDCV02",2.98,207,227,0,44
"BDCV02",2.98,208,227,3,49
"BDCV02",2.98,209,227,0,59
"BDCV02",2.98,210,227,3,63
"BDCV02",2.98,211,227,3,54
"BDCV02",2.98,212,228,3,49
"BDCV02",2.98,213,228,6,49
"BDCV02",2.98,214,228,6,49
"BDCV02",2.98,215,228,3,54
"BDCV02",2.98,216,228,6,49
"BDCV02",2.98,217,228,0,44
"BDCV02",2.98,218,228,0,44
"BDCV02",2.98,219,229,0,49
"BDCV02",2.98,220,229,3,54
"BDCV02",2.98,221,229,3,44
"BDCV02",2.98,222,229,0,54
"BDCV02",2.98,223,229,3,59
"BDCV02",2.98,224,230,3,54
"BDCV02",2.98,225,230,3,54
"BDCV02",2.98,226,230,6,63
"BDCV02",2.98,227,230,10,59
"BDCV02",2.98,228,230,10,54
"BDCV02",2.98,229,231,3,59
"BDCV02",2.98,230,231,0,59
"BDCV02",2.98,231,231,0,54
"BDCV02",2.98,232,231,3,54
"BDCV02",2.98,233,231,6,54
"BDCV02",2.98,234,231,6,49
"BDCV02",2.98,235,231,6,44
"BDCV02",2.98,236,231,6,59
"BDCV02",2.98,237,232,6,63
"BDCV02",2.98,238,232,3,63
"BDCV02",2.98,239,232,3,63
"BDCV02",2.98,240,232,3,68
"BDCV02",2.98,241,232,0,68
"BDCV02",2.98,242,232,0,54
"BDCV02",2.98,243,232,0,54
"BDCV02",2.98,244,232,0,68
"BDCV02",2.98,245,233,3,68
"BDCV02",2.98,246,233,3,54
"BDCV02",2.98,247,233,6,49
"BDCV02",2.98,248,233,6,59
"BDCV02",2.98,249,233,3,59
"BDCV02",2.98,250,234,3,59
"BDCV02",2.98,251,234,3,63
"BDCV02",2.98,252,234,3,68
"BDCV02",2.98,253,234,3,63
"BDCV02",2.98,254,234,3,59
"BDCV02",2.98,255,234,3,59
"BDCV02",2.98,256,234,3,59
"BDCV02",2.98,257,235,0,63
"BDCV02",2.98,258,235,0,68
"BDCV02",2.98,259,235,3,68
"BDCV02",2.98,260,235,3,63
"BDCV02",2.98,261,235,6,63
"BDCV02",2.98,262,235,6,59
"BDCV02",2.98,263,236,6,59
"BDCV02",2.98,264,236,6,63
"BDCV02",2.98,265,236,3,63
"BDCV02",2.98,266,236,3,68
"BDCV02",2.98,267,236,6,63
"BDCV02",2.98,268,236,6,59
"BDCV02",2.98,269,237,6,68
"BDCV02",2.98,270,237,0,68
"BDCV02",2.98,271,237,0,63
"BDCV02",2.98,272,237,3,63
"BDCV02",2.98,273,237,6,63
"BDCV02",2.98,274,238,10,54
"BDCV02",2.98,275,238,6,59
"BDCV02",2.98,276,238,6,59
"BDCV02",2.98,277,238,3,59
"BDCV02",2.98,278,238,3,68
"BDCV02",2.98,279,238,3,63
"BDCV02",2.98,280,238,6,59
"BDCV02",2.98,281,239,6,63
"BDCV02",2.98,282,239,10,63
"BDCV02",2.98,283,239,6,63
"BDCV02",2.98,284,239,3,63
"BDCV02",2.98,285,239,6,63
"BDCV02",2.98,286,239,3,63
"BDCV02",2.98,287,239,3,63
"BDCV02",2.98,288,240,0,73
"BDCV02",2.98,289,240,3,73
"BDCV02",2.98,290,240,6,63
"BDCV02",2.98,291,240,3,68
"BDCV02",2.98,292,240,0,73
"BDCV02",2.98,293,240,3,73
"BDCV02",2.98,294,241,3,68
"BDCV02",2.98,295,241,3,63
"BDCV02",2.98,296,241,10,73
"BDCV02",2.98,297,241,10,68
"BDCV02",2.98,298,241,3,68
"BDCV02",2.98,299,242,3,68
"BDCV02",2.98,300,242,3,68
"BDCV02",2.98,301,242,0,68
"BDCV02",2.98,302,242,0,73
"BDCV02",2.98,303,242,3,73
"BDCV02",2.98,304,242,6,73
"BDCV02",2.98,305,242,6,73
"BDCV02",2.98,306,243,6,73
"BDCV02",2.98,307,243,6,68
"BDCV02",2.98,308,243,3,68
"BDCV02",2.98,309,243,6,73
"BDCV02",2.98,310,243,3,73
"BDCV02",2.98,311,243,3,68
"BDCV02",2.98,312,244,3,68
"BDCV02",2.98,313,244,3,68
"BDCV02",2.98,314,244,6,68
"BDCV02",2.98,315,244,6,73
"BDCV02",2.98,316,244,6,68
"BDCV02",2.98,317,244,6,73
"BDCV02",2.98,318,244,10,78
"BDCV02",2.98,319,245,6,73
"BDCV02",2.98,320,245,3,73
"BDCV02",2.98,321,245,6,73
"BDCV02",2.98,322,245,6,78
"BDCV02",2.98,323,245,6,88
"BDCV02",2.98,324,246,6,83
"BDCV02",2.98,325,246,6,73
"BDCV02",2.98,326,246,3,73
"BDCV02",2.98,327,246,3,83
"BDCV02",2.98,328,246,6,83
"BDCV02",2.98,329,246,6,78
"BDCV02",2.98,330,247,3,83
"BDCV02",2.98,331,247,6,83
"BDCV02",2.98,332,247,6,78
"BDCV02",2.98,333,247,3,78
"BDCV02",2.98,334,247,0,78
"BDCV02",2.98,335,247,0,78
"BDCV02",2.98,336,247,0,78
"BDCV02",2.98,337,248,0,78
"BDCV02",2.98,338,248,0,78
"BDCV02",2.98,339,248,3,88
"BDCV02",2.98,340,248,3,88
"BDCV02",2.98,341,248,3,93
"BDCV02",2.98,342,248,3,83
"BDCV02",2.98,343,249,6,78
"BDCV02",2.98,344,249,10,78
"BDCV02",2.98,345,249,10,78
"BDCV02",2.98,346,249,6,88
"BDCV02",2.98,347,249,6,88
"BDCV02",2.98,348,250,3,83
"BDCV02",2.98,349,250,3,78
"BDCV02",2.98,350,250,3,88
"BDCV02",2.98,351,250,0,93
"BDCV02",2.98,352,250,6,88
"BDCV02",2.98,353,250,13,83
"BDCV02",2.98,354,250,10,88
"BDCV02",2.98,355,251,10,83
"BDCV02",2.98,356,251,10,83
"BDCV02",2.98,357,251,3,83
"BDCV02",2.98,358,251,6,83
"BDCV02",2.98,359,251,6,83
"BDCV02",2.98,360,251,10,88
"BDCV02",2.98,361,251,6,88
"BDCV02",2.98,362,252,6,88
"BDCV02",2.98,363,252,3,88
"BDCV02",2.98,364,252,0,88
"BDCV02",2.98,365,252,3,88
"BDCV02",2.98,366,252,10,93
"BDCV02",2.98,367,252,6,93
"BDCV02",2.98,368,252,6,93
"BDCV02",2.98,369,253,6,98
"BDCV02",2.98,370,253,6,93
"BDCV02",2.98,371,253,10,88
"BDCV02",2.98,372,253,6,88
"BDCV02",2.98,373,253,3,88
"BDCV02",2.98,374,253,3,93
"BDCV02",2.98,375,254,6,93
"BDCV02",2.98,376,254,6,98
"BDCV02",2.98,377,254,6,98
"BDCV02",2.98,378,254,3,88
"BDCV02",2.98,379,254,3,93
"BDCV02",2.98,380,255,3,93
"BDCV02",2.98,381,255,6,98
"BDCV02",2.98,382,255,6,93
"BDCV02",2.98,383,255,10,88
"BDCV02",2.98,384,255,6,98
"BDCV02",2.98,385,255,3,88
"BDCV02",2.98,386,256,6,88
"BDCV02",2.98,387,256,6,93
"BDCV02",2.98,388,256,3,98
"BDCV02",2.98,389,256,10,98
"BDCV02",2.98,390,256,6,102
"BDCV02",2.98,391,256,3,102
"BDCV02",2.98,392,257,10,102
"BDCV02",2.98,393,257,10,98
"BDCV02",2.98,394,257,10,93
"BDCV02",2.98,395,257,6,88
"BDCV02",2.98,396,257,6,98
"BDCV02",2.98,397,257,6,102
"BDCV02",2.98,398,257,10,98
"BDCV02",2.98,399,258,10,98
"BDCV02",2.98,400,258,10,102
"BDCV02",2.98,401,258,10,112
"BDCV02",2.98,402,258,10,102
"BDCV02",2.98,403,258,6,107
"BDCV02",2.98,404,258,6,112
"BDCV02",2.98,405,259,10,107
"BDCV02",2.98,406,259,10,102
"BDCV02",2.98,407,259,3,107
"BDCV02",2.98,408,259,6,107
"BDCV02",2.98,409,260,6,107
"BDCV02",2.98,410,260,6,98
"BDCV02",2.98,411,260,6,98
"BDCV02",2.98,412,260,0,102
"BDCV02",2.98,413,260,3,98
"BDCV02",2.98,414,260,6,107
"BDCV02",2.98,415,260,10,112
"BDCV02",2.98,416,261,6,102
"BDCV02",2.98,417,261,3,102
"BDCV02",2.98,418,261,6,107
"BDCV02",2.98,419,261,10,98
"BDCV02",2.98,420,261,6,102
"BDCV02",2.98,421,261,6,117
"BDCV02",2.98,422,261,6,112
"BDCV02",2.98,423,262,6,98
"BDCV02",2.98,424,262,13,98
"BDCV02",2.98,425,262,13,98
"BDCV02",2.98,426,262,6,112
"BDCV02",2.98,427,262,6,122
"BDCV02",2.98,428,262,6,112
"BDCV02",2.98,429,262,6,112
"BDCV02",2.98,430,263,3,117
"BDCV02",2.98,431,263,3,112
"BDCV02",2.98,432,263,6,112
"BDCV02",2.98,433,263,10,117
"BDCV02",2.98,434,263,10,117
"BDCV02",2.98,435,264,3,112
"BDCV02",2.98,436,264,6,112
"BDCV02",2.98,437,264,6,117
"BDCV02",2.98,438,264,10,117
"BDCV02",2.98,439,264,13,117
"BDCV02",2.98,440,264,13,112
"BDCV02",2.98,441,264,10,112
"BDCV02",2.98,442,265,6,112
"BDCV02",2.98,443,265,6,112
"BDCV02",2.98,444,265,6,112
"BDCV02",2.98,445,265,6,117
"BDCV02",2.98,446,265,6,122
"BDCV02",2.98,447,265,10,122
"BDCV02",2.98,448,266,10,122
"BDCV02",2.98,449,266,13,132
"BDCV02",2.98,450,266,10,127
"BDCV02",2.98,451,266,10,122
"BDCV02",2.98,452,266,6,122
"BDCV02",2.98,453,266,10,122
"BDCV02",2.98,454,266,6,122
"BDCV02",2.98,455,267,6,122
"BDCV02",2.98,456,267,10,127
"BDCV02",2.98,457,267,16,122
"BDCV02",2.98,458,267,16,122
"BDCV02",2.98,459,267,6,127
"BDCV02",2.98,460,267,10,122
"BDCV02",2.98,461,268,10,127
"BDCV02",2.98,462,268,6,122
"BDCV02",2.98,463,268,3,122
"BDCV02",2.98,464,268,10,122
"BDCV02",2.98,465,269,6,127
"BDCV02",2.98,466,269,6,127
"BDCV02",2.98,467,269,10,127
"BDCV02",2.98,468,269,6,122
"BDCV02",2.98,469,269,10,127
"BDCV02",2.98,470,269,6,127
"BDCV02",2.98,471,269,10,122
"BDCV02",2.98,472,270,13,127
"BDCV02",2.98,473,270,10,132
"BDCV02",2.98,474,270,6,127
"BDCV02",2.98,475,270,10,127
"BDCV02",2.98,476,270,6,127
"BDCV02",2.98,477,270,3,132
"BDCV02",2.98,478,271,3,132
"BDCV02",2.98,479,271,10,132
"BDCV02",2.98,480,271,10,137
"BDCV02",2.98,481,271,13,132
"BDCV02",2.98,482,271,13,127
"BDCV02",2.98,483,271,10,127
"BDCV02",2.98,484,271,13,132
"BDCV02",2.98,485,271,10,142
"BDCV02",2.98,486,272,6,142
"BDCV02",2.98,487,272,6,137
"BDCV02",2.98,488,272,6,132
"BDCV02",2.98,489,272,6,142
"BDCV02",2.98,490,272,10,142
"BDCV02",2.98,491,273,10,132
"BDCV02",2.98,492,273,10,142
"BDCV02",2.98,493,273,6,142
"BDCV02",2.98,494,273,6,137
"BDCV02",2.98,495,273,6,137
"BDCV02",2.98,496,274,10,142
"BDCV02",2.98,497,274,6,146
"BDCV02",2.98,498,274,6,146
"BDCV02",2.98,499,274,6,142
"BDCV02",2.98,500,274,6,142
"BDCV02",2.98,501,274,10,146
"BDCV02",2.98,502,274,10,146
"BDCV02",2.98,503,275,3,142
"BDCV02",2.98,504,275,6,142
"BDCV02",2.98,505,275,6,142
"BDCV02",2.98,506,275,6,142
"BDCV02",2.98,507,275,13,146
"BDCV02",2.98,508,275,6,146
"BDCV02",2.98,509,275,6,142
"BDCV02",2.98,510,276,3,137
"BDCV02",2.98,511,276,3,142
"BDCV02",2.98,512,276,6,151
"BDCV02",2.98,513,276,10,156
"BDCV02",2.98,514,276,13,151
"BDCV02",2.98,515,276,13,146
"BDCV02",2.98,516,276,10,151
"BDCV02",2.98,517,277,13,146
"BDCV02",2.98,518,277,13,151
"BDCV02",2.98,519,277,6,151
"BDCV02",2.98,520,277,6,151
"BDCV02",2.98,521,277,10,156
"BDCV02",2.98,522,277,16,156
"BDCV02",2.98,523,278,13,161
"BDCV02",2.98,524,278,6,166
"BDCV02",2.98,525,278,13,161
"BDCV02",2.98,526,278,16,161
"BDCV02",2.98,527,279,13,161
"BDCV02",2.98,528,279,13,161
"BDCV02",2.98,529,279,6,156
"BDCV02",2.98,530,279,6,156
"BDCV02",2.98,531,279,6,166
"BDCV02",2.98,532,279,6,161
"BDCV02",2.98,533,280,6,161
"BDCV02",2.98,534,280,6,161
"BDCV02",2.98,535,280,10,151
"BDCV02",2.98,536,280,3,156
"BDCV02",2.98,537,280,6,171
"BDCV02",2.98,538,280,10,171
"BDCV02",2.98,539,281,10,166
"BDCV02",2.98,540,281,10,161
"BDCV02",2.98,541,281,13,166
"BDCV02",2.98,542,281,10,171
"BDCV02",2.98,543,281,10,171
"BDCV02",2.98,544,281,6,166
"BDCV02",2.98,545,281,10,166
"BDCV02",2.98,546,282,10,166
"BDCV02",2.98,547,282,10,166
"BDCV02",2.98,548,282,10,171
"BDCV02",2.98,549,282,10,171
"BDCV02",2.98,550,282,10,166
"BDCV02",2.98,551,282,13,166
"BDCV02",2.98,552,283,13,171
"BDCV02",2.98,553,283,10,181
"BDCV02",2.98,554,283,10,181
"BDCV02",2.98,555,283,6,181
"BDCV02",2.98,556,283,13,181
"BDCV02",2.98,557,283,10,176
"BDCV02",2.98,558,284,10,171
"BDCV02",2.98,559,284,6,171
"BDCV02",2.98,560,284,10,176
"BDCV02",2.98,561,284,13,181
"BDCV02",2.98,562,284,13,176
"BDCV02",2.98,563,284,13,176
"BDCV02",2.98,564,285,10,181
"BDCV02",2.98,565,285,10,181
"BDCV02",2.98,566,285,13,176
"BDCV02",2.98,567,285,13,181
"BDCV02",2.98,568,285,13,190
"BDCV02",2.98,569,285,16,190
"BDCV02",2.98,570,285,16,181
"BDCV02",2.98,571,286,13,181
"BDCV02",2.98,572,286,10,181
"BDCV02",2.98,573,286,16,185
"BDCV02",2.98,574,286,13,181
"BDCV02",2.98,575,286,10,181
"BDCV02",2.98,576,286,13,181
"BDCV02",2.98,577,286,10,185
"BDCV02",2.98,578,287,10,195
"BDCV02",2.98,579,287,10,190
"BDCV02",2.98,580,287,10,185
"BDCV02",2.98,581,287,13,190
"BDCV02",2.98,582,287,13,190
"BDCV02",2.98,583,287,13,190
"BDCV02",2.98,584,288,10,200
"BDCV02",2.98,585,288,6,190
"BDCV02",2.98,586,288,10,195
"BDCV02",2.98,587,288,13,200
"BDCV02",2.98,588,288,16,190
"BDCV02",2.98,589,288,16,195
"BDCV02",2.98,590,289,13,200
"BDCV02",2.98,591,289,10,205
"BDCV02",2.98,592,289,13,200
"BDCV02",2.98,593,289,10,195
"BDCV02",2.98,594,290,13,200
"BDCV02",2.98,595,290,16,200
"BDCV02",2.98,596,290,13,195
"BDCV02",2.98,597,290,10,200
"BDCV02",2.98,598,290,10,210
"BDCV02",2.98,599,290,13,205
"BDCV02",2.98,600,291,13,210
"BDCV02",2.98,601,291,13,205
"BDCV02",2.98,602,291,13,205
"BDCV02",2.98,603,291,10,200
"BDCV02",2.98,604,291,13,200
"BDCV02",2.98,605,291,10,205
"BDCV02",2.98,606,291,13,210
"BDCV02",2.98,607,292,13,210
"BDCV02",2.98,608,292,10,220
"BDCV02",2.98,609,292,13,215
"BDCV02",2.98,610,292,13,215
"BDCV02",2.98,611,292,16,215
"BDCV02",2.98,612,292,13,210
"BDCV02",2.98,613,293,10,215
"BDCV02",2.98,614,293,10,220
"BDCV02",2.98,615,293,13,210
"BDCV02",2.98,616,293,13,215
"BDCV02",2.98,617,293,10,215
"BDCV02",2.98,618,293,13,220
"BDCV02",2.98,619,293,16,229
"BDCV02",2.98,620,294,13,224
"BDCV02",2.98,621,294,16,220
"BDCV02",2.98,622,294,19,220
"BDCV02",2.98,623,294,16,220
"BDCV02",2.98,624,294,13,220
"BDCV02",2.98,625,294,13,224
"BDCV02",2.98,626,295,13,229
"BDCV02",2.98,627,295,13,234
"BDCV02",2.98,628,295,13,229
"BDCV02",2.98,629,295,10,224
"BDCV02",2.98,630,296,10,229
"BDCV02",2.98,631,296,13,229
"BDCV02",2.98,632,296,13,224
"BDCV02",2.98,633,296,13,220
"BDCV02",2.98,634,296,13,224
"BDCV02",2.98,635,296,13,229
"BDCV02",2.98,636,296,13,229
"BDCV02",2.98,637,297,10,234
"BDCV02",2.98,638,297,13,234
"BDCV02",2.98,639,297,13,234
"BDCV02",2.98,640,297,13,234
"BDCV02",2.98,641,297,10,234
"BDCV02",2.98,642,297,10,239
"BDCV02",2.98,643,298,10,239
"BDCV02",2.98,644,298,10,229
"BDCV02",2.98,645,298,10,239
"BDCV02",2.98,646,298,10,244
"BDCV02",2.98,647,298,13,244
"BDCV02",2.98,648,298,16,234
"BDCV02",2.98,649,298,16,244
"BDCV02",2.98,650,299,16,249
"BDCV02",2.98,651,299,16,254
"BDCV02",2.98,652,299,19,254
"BDCV02",2.98,653,299,19,244
"BDCV02",2.98,654,299,19,239
"BDCV02",2.98,655,299,16,249
"BDCV02",2.98,656,300,13,254
"BDCV02",2.98,657,300,13,254
"BDCV02",2.98,658,300,13,249
"BDCV02",2.98,659,300,10,249
"BDCV02",2.98,660,300,13,254
"BDCV02",2.98,661,300,13,254
"BDCV02",2.98,662,300,13,249
"BDCV02",2.98,663,301,13,254
"BDCV02",2.98,664,301,16,259
"BDCV02",2.98,665,301,19,259
"BDCV02",2.98,666,301,16,264
"BDCV02",2.98,667,301,19,268
"BDCV02",2.98,668,301,16,259
"BDCV02",2.98,669,302,13,259
"BDCV02",2.98,670,302,16,259
"BDCV02",2.98,671,302,19,268
"BDCV02",2.98,672,302,16,268
"BDCV02",2.98,673,302,16,264
"BDCV02",2.98,674,303,13,264
"BDCV02",2.98,675,303,13,268
"BDCV02",2.98,676,303,16,268
"BDCV02",2.98,677,303,16,268
"BDCV02",2.98,678,303,16,273
"BDCV02",2.98,679,303,13,273
"BDCV02",2.98,680,304,13,273
"BDCV02",2.98,681,304,16,268
"BDCV02",2.98,682,304,16,273
"BDCV02",2.98,683,304,16,278
"BDCV02",2.98,684,304,19,278
"BDCV02",2.98,685,304,16,278
"BDCV02",2.98,686,305,13,278
"BDCV02",2.98,687,305,16,278
"BDCV02",2.98,688,305,16,278
"BDCV02",2.98,689,305,19,283
"BDCV02",2.98,690,305,19,283
"BDCV02",2.98,691,305,19,293
"BDCV02",2.98,692,306,19,288
"BDCV02",2.98,693,306,19,278
"BDCV02",2.98,694,306,19,283
"BDCV02",2.98,695,306,19,288
"BDCV02",2.98,696,306,13,288
"BDCV02",2.98,697,306,13,288
"BDCV02",2.98,698,307,16,283
"BDCV02",2.98,699,307,16,288
"BDCV02",2.98,700,307,16,283
"BDCV02",2.98,701,307,16,273
"BDCV02",2.98,702,307,16,283
"BDCV02",2.98,703,307,13,293
"BDCV02",2.98,704,308,13,293
"BDCV02",2.98,705,308,13,298
"BDCV02",2.98,706,308,16,298
"BDCV02",2.98,707,308,16,298
"BDCV02",2.98,708,308,16,303
"BDCV02",2.98,709,309,16,298
"BDCV02",2.98,710,309,19,303
"BDCV02",2.98,711,309,19,303
"BDCV02",2.98,712,309,19,298
"BDCV02",2.98,713,309,16,293
"BDCV02",2.98,714,309,19,298
"BDCV02",2.98,715,309,19,307
"BDCV02",2.98,716,310,16,307
"BDCV02",2.98,717,310,16,312
"BDCV02",2.98,718,310,16,298
"BDCV02",2.98,719,310,16,298
"BDCV02",2.98,720,310,19,307
"BDCV02",2.98,721,310,19,317
"BDCV02",2.98,722,311,19,317
"BDCV02",2.98,723,311,23,317
"BDCV02",2.98,724,311,19,322
"BDCV02",2.98,725,311,19,317
"BDCV02",2.98,726,311,19,322
"BDCV02",2.98,727,311,19,327
"BDCV02",2.98,728,311,19,322
"BDCV02",2.98,729,312,16,317
"BDCV02",2.98,730,312,19,312
"BDCV02",2.98,731,312,23,317
"BDCV02",2.98,732,312,23,332
"BDCV02",2.98,733,312,19,322
"BDCV02",2.98,734,312,19,322
